序号, 活动量,光强 ,温度 ,声音强度
0065, 0238, 0000, 0026, 0067
0066, 0284, 0000, 0026, 0067
0067, 0278, 0000, 0026, 0068
0068, 0271, 0000, 0026, 0068
0069, 0241, 0000, 0026, 0067
0070, 0305, 0000, 0026, 0067
0071, 0307, 0000, 0026, 0085
0072, 0182, 0000, 0026, 0085
0073, 0225, 0000, 0026, 0062
0074, 0287, 0000, 0026, 0062
0075, 0251, 0000, 0026, 0065
0076, 0000, 0000, 0026, 0065
0077, 0241, 0000, 0026, 0065
0078, 0247, 0000, 0026, 0065
0079, 0240, 0000, 0026, 0067
0080, 0282, 0000, 0026, 0067
0081, 0233, 0000, 0026, 0067
0082, 0237, 0000, 0026, 0067
0083, 0229, 0000, 0026, 0067
0084, 0225, 0000, 0026, 0067
0085, 0161, 0000, 0026, 0069
0086, 0253, 0000, 0026, 0069
0087, 0201, 0000, 0026, 0067
0088, 0319, 0000, 0026, 0067
0089, 0219, 0000, 0026, 0068
0090, 0205, 0000, 0026, 0068
0091, 0289, 0000, 0026, 0067
0092, 0339, 0000, 0026, 0067
0093, 0266, 0000, 0026, 0067
0094, 0248, 0000, 0026, 0067
0095, 0254, 0000, 0026, 0062
0096, 0177, 0000, 0026, 0062
0097, 0486, 0000, 0026, 0070
0098, 0291, 0000, 0026, 0070
0099, 0271, 0000, 0026, 0066
0100, 0425, 0000, 0026, 0066
0101, 0319, 0000, 0026, 0067
0102, 0419, 0000, 0026, 0067
0103, 0134, 0000, 0026, 0070
0104, 0297, 0000, 0026, 0070
0105, 0230, 0000, 0026, 0077
0106, 0178, 0000, 0026, 0077
0107, 0447, 0000, 0026, 0074
0108, 0262, 0000, 0026, 0074
0109, 0378, 0000, 0026, 0067
0110, 0316, 0000, 0026, 0067
0111, 0275, 0000, 0026, 0078
0112, 0314, 0000, 0026, 0078
0113, 0303, 0000, 0026, 0076
0114, 0341, 0000, 0026, 0076
0115, 0341, 0000, 0026, 0061
0116, 0342, 0000, 0026, 0061
0117, 0302, 0000, 0026, 0065
0118, 0383, 0000, 0026, 0065
0119, 0241, 0000, 0026, 0068
0120, 0204, 0000, 0026, 0068
0121, 0246, 0000, 0026, 0089
0122, 0315, 0000, 0026, 0089
0123, 0246, 0000, 0026, 0066
0124, 0349, 0000, 0026, 0066
0125, 0325, 0000, 0026, 0066
0126, 0287, 0000, 0026, 0066
0127, 0239, 0000, 0026, 0062
0128, 0373, 0000, 0026, 0062
0129, 0362, 0000, 0026, 0089
0130, 0409, 0000, 0026, 0089
0131, 0358, 0000, 0026, 0066
0132, 0298, 0000, 0026, 0066
0133, 0346, 0000, 0026, 0061
0134, 0329, 0000, 0026, 0061
0135, 0229, 0000, 0026, 0069
0136, 0222, 0000, 0026, 0069
0137, 0302, 0000, 0026, 0067
0138, 0381, 0000, 0026, 0067
0139, 0262, 0000, 0026, 0077
0140, 0376, 0000, 0026, 0077
0141, 0231, 0000, 0026, 0065
0142, 0476, 0000, 0026, 0065
0143, 0208, 0000, 0026, 0069
0144, 0229, 0000, 0026, 0069
0145, 0461, 0000, 0026, 0076
0146, 0214, 0000, 0026, 0076
0147, 0364, 0000, 0026, 0067
0148, 0384, 0000, 0026, 0067
0149, 0410, 0000, 0026, 0099
0150, 0322, 0000, 0026, 0099
0151, 0318, 0000, 0026, 0094
0152, 0326, 0000, 0026, 0094
0153, 0162, 0000, 0026, 0071
0154, 0413, 0000, 0026, 0071
0155, 0220, 0000, 0026, 0068
0156, 0399, 0000, 0026, 0068
0157, 0292, 0000, 0026, 0068
0158, 0455, 0000, 0026, 0068
0159, 0469, 0000, 0026, 0068
0160, 0347, 0000, 0026, 0068
0161, 0356, 0000, 0026, 0063
0162, 0397, 0000, 0026, 0063
0163, 0230, 0000, 0026, 0063
0164, 0213, 0000, 0026, 0063
0165, 0325, 0000, 0026, 0069
0166, 0475, 0000, 0026, 0069
0167, 0220, 0000, 0026, 0061
0168, 0368, 0000, 0026, 0061
0169, 0462, 0000, 0026, 0067
0170, 0344, 0000, 0026, 0067
0171, 0441, 0000, 0026, 0067
0172, 0377, 0000, 0026, 0067
0173, 0449, 0000, 0026, 0070
0174, 0231, 0000, 0026, 0070
0175, 0282, 0000, 0026, 0064
0176, 0186, 0000, 0026, 0064
0177, 0219, 0000, 0026, 0094
0178, 0600, 0000, 0026, 0094
0179, 0354, 0000, 0026, 0073
0180, 0257, 0000, 0026, 0073
0181, 0427, 0000, 0026, 0065
0182, 0359, 0000, 0026, 0065
0183, 0333, 0000, 0026, 0066
0184, 0314, 0000, 0026, 0066
0185, 0600, 0000, 0026, 0060
0186, 0352, 0000, 0026, 0060
0187, 0391, 0000, 0026, 0060
0188, 0158, 0000, 0026, 0060
0189, 0284, 0000, 0026, 0074
0190, 0437, 0000, 0026, 0074
0191, 0403, 0000, 0026, 0077
0192, 0330, 0000, 0026, 0077
0193, 0195, 0000, 0026, 0066
0194, 0321, 0000, 0026, 0066
0195, 0313, 0000, 0026, 0068
0196, 0321, 0000, 0026, 0068
0197, 0252, 0000, 0026, 0067
0198, 0364, 0000, 0026, 0067
0199, 0255, 0000, 0026, 0070
0200, 0349, 0000, 0026, 0070
0201, 0390, 0000, 0026, 0062
0202, 0321, 0000, 0026, 0062
0203, 0385, 0000, 0026, 0067
0204, 0246, 0000, 0026, 0067
0205, 0404, 0000, 0026, 0066
0206, 0325, 0000, 0026, 0066
0207, 0434, 0000, 0026, 0063
0208, 0215, 0000, 0026, 0063
0209, 0234, 0000, 0026, 0067
0210, 0515, 0000, 0026, 0067
0211, 0540, 0000, 0026, 0065
0212, 0534, 0000, 0026, 0065
0213, 0455, 0000, 0026, 0070
0214, 0551, 0000, 0026, 0070
0215, 0167, 0000, 0026, 0067
0216, 0330, 0000, 0026, 0067
0217, 0345, 0000, 0026, 0067
0218, 0419, 0000, 0026, 0067
0219, 0373, 0000, 0026, 0070
0220, 0337, 0000, 0026, 0070
0221, 0342, 0000, 0026, 0066
0222, 0223, 0000, 0026, 0066
0223, 0332, 0000, 0026, 0063
0224, 0287, 0000, 0026, 0063
0225, 0281, 0000, 0026, 0068
0226, 0281, 0000, 0026, 0068
0227, 0252, 0000, 0026, 0067
0228, 0306, 0000, 0026, 0067
0229, 0232, 0000, 0026, 0066
0230, 0235, 0000, 0026, 0066
0231, 0268, 0000, 0026, 0067
0232, 0299, 0000, 0026, 0067
0233, 0264, 0000, 0026, 0068
0234, 0294, 0000, 0026, 0068
0235, 0282, 0000, 0026, 0067
0236, 0238, 0000, 0026, 0067
0237, 0278, 0000, 0026, 0065
0238, 0345, 0000, 0026, 0065
0239, 0245, 0000, 0026, 0066
0240, 0232, 0000, 0026, 0066
0241, 0297, 0000, 0026, 0067
0242, 0276, 0000, 0026, 0067
0243, 0345, 0000, 0026, 0062
0244, 0240, 0000, 0026, 0062
0245, 0234, 0000, 0026, 0064
0246, 0372, 0000, 0026, 0064
0247, 0281, 0000, 0026, 0066
0248, 0279, 0000, 0026, 0066
0249, 0227, 0000, 0026, 0067
0250, 0275, 0000, 0026, 0067
0251, 0324, 0000, 0026, 0064
0252, 0212, 0000, 0026, 0064
0253, 0299, 0000, 0026, 0066
0254, 0240, 0000, 0026, 0066
0255, 0297, 0000, 0026, 0066
0256, 0298, 0000, 0026, 0066
0257, 0296, 0000, 0026, 0066
0258, 0301, 0000, 0026, 0066
0259, 0243, 0000, 0026, 0066
0260, 0237, 0000, 0026, 0066
0261, 0264, 0000, 0026, 0068
0262, 0292, 0000, 0026, 0068
0263, 0244, 0000, 0026, 0083
0264, 0264, 0000, 0026, 0083
0265, 0297, 0000, 0026, 0067
0266, 0217, 0000, 0026, 0067
0267, 0299, 0000, 0026, 0066
0268, 0263, 0000, 0026, 0066
0269, 0321, 0000, 0026, 0067
0270, 0196, 0000, 0026, 0067
0271, 0203, 0000, 0026, 0067
0272, 0309, 0000, 0026, 0067
0273, 0351, 0000, 0026, 0064
0274, 0304, 0000, 0026, 0064
0275, 0243, 0000, 0026, 0068
0276, 0261, 0000, 0026, 0068
0277, 0220, 0000, 0026, 0060
0278, 0259, 0000, 0026, 0060
0279, 0373, 0000, 0026, 0064
0280, 0249, 0000, 0026, 0064
0281, 0188, 0000, 0026, 0066
0282, 0314, 0000, 0026, 0066
0283, 0270, 0000, 0026, 0066
0284, 0243, 0000, 0026, 0066
0285, 0228, 0000, 0026, 0064
0286, 0252, 0000, 0026, 0064
0287, 0274, 0000, 0026, 0057
0288, 0238, 0000, 0026, 0057
0289, 0232, 0000, 0026, 0065
0290, 0320, 0000, 0026, 0065
0291, 0332, 0000, 0026, 0066
0292, 0224, 0000, 0026, 0066
0293, 0270, 0000, 0026, 0065
0294, 0254, 0000, 0026, 0065
0295, 0255, 0000, 0026, 0067
0296, 0274, 0000, 0026, 0067
0297, 0259, 0000, 0026, 0067
0298, 0259, 0000, 0026, 0067
0299, 0289, 0000, 0026, 0068
0300, 0239, 0000, 0026, 0068
0301, 0242, 0000, 0026, 0066
0302, 0301, 0000, 0026, 0066
0303, 0231, 0000, 0026, 0068
0304, 0224, 0000, 0026, 0068
0305, 0222, 0000, 0026, 0066
0306, 0218, 0000, 0026, 0066
0307, 0306, 0000, 0026, 0067
0308, 0455, 0000, 0026, 0067
0309, 0276, 0000, 0026, 0067
0310, 0444, 0000, 0026, 0067
0311, 0268, 0000, 0026, 0067
0312, 0178, 0000, 0026, 0067
0313, 0183, 0000, 0026, 0066
0314, 0241, 0000, 0026, 0066
0315, 0242, 0000, 0026, 0067
0316, 0306, 0000, 0026, 0067
0317, 0245, 0000, 0026, 0069
0318, 0270, 0000, 0026, 0069
0319, 0279, 0000, 0026, 0078
0320, 0213, 0000, 0026, 0078
0321, 0278, 0000, 0026, 0067
0322, 0277, 0000, 0026, 0067
0323, 0450, 0000, 0026, 0068
0324, 0219, 0000, 0026, 0068
0325, 0436, 0000, 0026, 0062
0326, 0492, 0000, 0026, 0062
0327, 0208, 0000, 0026, 0058
0328, 0469, 0000, 0026, 0058
0329, 0240, 0000, 0026, 0062
0330, 0600, 0000, 0026, 0062
0331, 0266, 0000, 0026, 0067
0332, 0277, 0000, 0026, 0067
0333, 0201, 0000, 0026, 0066
0334, 0344, 0000, 0026, 0066
0335, 0241, 0000, 0026, 0073
0336, 0392, 0000, 0026, 0073
0337, 0336, 0000, 0026, 0064
0338, 0318, 0000, 0026, 0064
0339, 0302, 0000, 0026, 0066
0340, 0234, 0000, 0026, 0066
0341, 0416, 0000, 0026, 0093
0342, 0251, 0000, 0026, 0093
0343, 0344, 0000, 0026, 0067
0344, 0331, 0000, 0026, 0067
0345, 0273, 0000, 0026, 0069
0346, 0499, 0000, 0026, 0069
0347, 0288, 0000, 0026, 0076
0348, 0314, 0000, 0026, 0076
0349, 0225, 0000, 0026, 0067
0350, 0263, 0000, 0026, 0067
0351, 0370, 0000, 0026, 0068
0352, 0193, 0000, 0026, 0068
0353, 0362, 0000, 0026, 0077
0354, 0281, 0000, 0026, 0077
0355, 0279, 0000, 0026, 0072
0356, 0523, 0000, 0026, 0072
0357, 0220, 0000, 0026, 0069
0358, 0342, 0000, 0026, 0069
0359, 0230, 0000, 0026, 0074
0360, 0286, 0000, 0026, 0074
0361, 0395, 0000, 0026, 0065
0362, 0274, 0000, 0026, 0065
0363, 0447, 0000, 0026, 0066
0364, 0411, 0000, 0026, 0066
0365, 0247, 0000, 0026, 0063
0366, 0377, 0000, 0026, 0063
0367, 0294, 0000, 0026, 0067
0368, 0171, 0000, 0026, 0067
0369, 0359, 0000, 0026, 0065
0370, 0404, 0000, 0026, 0065
0371, 0349, 0000, 0026, 0050
0372, 0494, 0000, 0026, 0050
0373, 0226, 0000, 0026, 0064
0374, 0428, 0000, 0026, 0064
0375, 0370, 0000, 0026, 0065
0376, 0317, 0000, 0026, 0065
0377, 0305, 0000, 0026, 0063
0378, 0297, 0000, 0026, 0063
0379, 0293, 0000, 0026, 0061
0380, 0388, 0000, 0026, 0061
0381, 0463, 0000, 0026, 0068
0382, 0086, 0000, 0026, 0068
0383, 0324, 0000, 0026, 0066
0384, 0352, 0000, 0026, 0066
0385, 0323, 0000, 0026, 0067
0386, 0380, 0000, 0026, 0067
0387, 0192, 0000, 0026, 0068
0388, 0304, 0000, 0026, 0068
0389, 0449, 0000, 0026, 0065
0390, 0305, 0000, 0026, 0065
0391, 0441, 0000, 0026, 0063
0392, 0273, 0000, 0026, 0063
0393, 0388, 0000, 0026, 0070
0394, 0309, 0000, 0026, 0070
0395, 0242, 0000, 0026, 0054
0396, 0344, 0000, 0026, 0054
0397, 0193, 0000, 0026, 0065
0398, 0266, 0000, 0026, 0065
0399, 0311, 0000, 0026, 0067
0400, 0365, 0000, 0026, 0067
0401, 0389, 0000, 0026, 0051
0402, 0256, 0000, 0026, 0051
0403, 0351, 0000, 0026, 0063
0404, 0249, 0000, 0026, 0063
0405, 0302, 0000, 0026, 0083
0406, 0359, 0000, 0026, 0083
0407, 0322, 0000, 0026, 0070
0408, 0330, 0000, 0026, 0070
0409, 0528, 0000, 0026, 0067
0410, 0278, 0000, 0026, 0067
0411, 0337, 0000, 0026, 0067
0412, 0266, 0000, 0026, 0067
0413, 0293, 0000, 0026, 0065
0414, 0260, 0000, 0026, 0065
0415, 0425, 0000, 0026, 0067
0416, 0181, 0000, 0026, 0067
0417, 0275, 0000, 0026, 0081
0418, 0313, 0000, 0026, 0081
0419, 0406, 0000, 0026, 0070
0420, 0378, 0000, 0026, 0070
0421, 0431, 0000, 0026, 0066
0422, 0364, 0000, 0026, 0066
0423, 0600, 0000, 0026, 0071
0424, 0301, 0000, 0026, 0071
0425, 0354, 0000, 0026, 0055
0426, 0245, 0000, 0026, 0055
0427, 0270, 0000, 0026, 0068
0428, 0283, 0000, 0026, 0068
0429, 0353, 0000, 0026, 0080
0430, 0327, 0000, 0026, 0080
0431, 0335, 0000, 0026, 0065
0432, 0261, 0000, 0026, 0065
0433, 0439, 0000, 0026, 0066
0434, 0235, 0000, 0026, 0066
0435, 0195, 0000, 0026, 0066
0436, 0303, 0000, 0026, 0066
0437, 0180, 0000, 0026, 0065
0438, 0361, 0000, 0026, 0065
0439, 0308, 0000, 0026, 0065
0440, 0252, 0000, 0026, 0065
0441, 0220, 0000, 0026, 0067
0442, 0226, 0000, 0026, 0067
0443, 0291, 0000, 0026, 0062
0444, 0375, 0000, 0026, 0062
0445, 0196, 0000, 0026, 0080
0446, 0418, 0000, 0026, 0080
0447, 0322, 0000, 0026, 0069
0448, 0342, 0000, 0026, 0069
0449, 0316, 0000, 0026, 0065
0450, 0226, 0000, 0026, 0065
0451, 0368, 0000, 0026, 0066
0452, 0479, 0000, 0026, 0066
0453, 0226, 0000, 0026, 0067
0454, 0400, 0000, 0026, 0067
0455, 0536, 0000, 0026, 0065
0456, 0304, 0000, 0026, 0065
0457, 0437, 0000, 0026, 0061
0458, 0371, 0000, 0026, 0061
0459, 0332, 0000, 0026, 0069
0460, 0395, 0000, 0026, 0069
0461, 0380, 0000, 0026, 0070
0462, 0408, 0000, 0026, 0070
0463, 0491, 0000, 0026, 0070
0464, 0163, 0000, 0026, 0070
0465, 0319, 0000, 0026, 0066
0466, 0511, 0000, 0026, 0066
0467, 0471, 0000, 0026, 0072
0468, 0489, 0000, 0026, 0072
0469, 0309, 0000, 0026, 0067
0470, 0501, 0000, 0026, 0067
0471, 0225, 0000, 0026, 0070
0472, 0300, 0000, 0026, 0070
0473, 0306, 0000, 0026, 0072
0474, 0272, 0000, 0026, 0072
0475, 0411, 0000, 0026, 0069
0476, 0223, 0000, 0026, 0069
0477, 0206, 0000, 0026, 0068
0478, 0271, 0000, 0026, 0068
0479, 0211, 0000, 0026, 0069
0480, 0273, 0000, 0026, 0069
0481, 0235, 0000, 0026, 0066
0482, 0354, 0000, 0026, 0066
0483, 0219, 0000, 0026, 0064
0484, 0266, 0000, 0026, 0064
0485, 0304, 0000, 0026, 0070
0486, 0317, 0000, 0026, 0070
0487, 0266, 0000, 0026, 0074
0488, 0202, 0000, 0026, 0074
0489, 0262, 0000, 0026, 0068
0490, 0234, 0000, 0026, 0068
0491, 0271, 0000, 0026, 0064
0492, 0242, 0000, 0026, 0064
0493, 0262, 0000, 0026, 0066
0494, 0325, 0000, 0026, 0066
0495, 0295, 0000, 0026, 0063
0496, 0299, 0000, 0026, 0063
0497, 0242, 0000, 0026, 0069
0498, 0243, 0000, 0026, 0069
0499, 0208, 0000, 0026, 0072
0500, 0219, 0000, 0026, 0072
0501, 0249, 0000, 0026, 0096
0502, 0263, 0000, 0026, 0096
0503, 0349, 0000, 0026, 0070
0504, 0304, 0000, 0026, 0070
0505, 0304, 0000, 0026, 0072
0506, 0243, 0000, 0026, 0072
0507, 0311, 0000, 0026, 0067
0508, 0196, 0000, 0026, 0067
0509, 0446, 0000, 0026, 0064
0510, 0273, 0000, 0026, 0064
0511, 0246, 0000, 0026, 0066
0512, 0218, 0000, 0026, 0066
0513, 0280, 0000, 0026, 0066
0514, 0317, 0000, 0026, 0066
0515, 0320, 0000, 0026, 0068
0516, 0277, 0000, 0026, 0068
0517, 0230, 0000, 0026, 0064
0518, 0187, 0000, 0026, 0064
0519, 0291, 0000, 0026, 0067
0520, 0172, 0000, 0026, 0067
0521, 0227, 0000, 0026, 0068
0522, 0300, 0000, 0026, 0068
0523, 0288, 0000, 0026, 0065
0524, 0294, 0000, 0026, 0065
0525, 0231, 0000, 0026, 0063
0526, 0273, 0000, 0026, 0063
0527, 0250, 0000, 0026, 0069
0528, 0249, 0000, 0026, 0069
0529, 0305, 0000, 0026, 0070
0530, 0283, 0000, 0026, 0070
0531, 0235, 0000, 0026, 0071
0532, 0236, 0000, 0026, 0071
0533, 0256, 0000, 0026, 0068
0534, 0251, 0000, 0026, 0068
0535, 0286, 0000, 0026, 0073
0536, 0276, 0000, 0026, 0073
0537, 0562, 0000, 0026, 0066
0538, 0304, 0000, 0026, 0066
0539, 0215, 0000, 0026, 0068
0540, 0199, 0000, 0026, 0068
0541, 0353, 0000, 0026, 0068
0542, 0202, 0000, 0026, 0068
0543, 0285, 0000, 0026, 0066
0544, 0256, 0000, 0026, 0066
0545, 0270, 0000, 0026, 0066
0546, 0221, 0000, 0026, 0066
0547, 0286, 0000, 0026, 0068
0548, 0255, 0000, 0026, 0068
0549, 0236, 0000, 0026, 0068
0550, 0218, 0000, 0026, 0068
0551, 0233, 0000, 0026, 0060
0552, 0261, 0000, 0026, 0060
0553, 0218, 0000, 0026, 0072
0554, 0195, 0000, 0026, 0072
0555, 0187, 0000, 0026, 0066
0556, 0308, 0000, 0026, 0066
0557, 0277, 0000, 0026, 0069
0558, 0305, 0000, 0026, 0069
0559, 0210, 0000, 0026, 0065
0560, 0278, 0000, 0026, 0065
0561, 0285, 0000, 0026, 0066
0562, 0363, 0000, 0026, 0066
0563, 0289, 0000, 0026, 0067
0564, 0194, 0000, 0026, 0067
0565, 0439, 0000, 0026, 0065
0566, 0246, 0000, 0026, 0065
0567, 0296, 0000, 0026, 0067
0568, 0292, 0000, 0026, 0067
0569, 0218, 0000, 0026, 0064
0570, 0231, 0000, 0026, 0064
0571, 0226, 0000, 0026, 0066
0572, 0265, 0000, 0026, 0066
0573, 0290, 0000, 0026, 0078
0574, 0299, 0000, 0026, 0078
0575, 0254, 0000, 0026, 0068
0576, 0256, 0000, 0026, 0068
0577, 0197, 0000, 0026, 0070
0578, 0250, 0000, 0026, 0070
0579, 0410, 0000, 0026, 0068
0580, 0248, 0000, 0026, 0068
0581, 0287, 0000, 0026, 0065
0582, 0254, 0000, 0026, 0065
0583, 0256, 0000, 0026, 0064
0584, 0321, 0000, 0026, 0064
0585, 0241, 0000, 0026, 0065
0586, 0296, 0000, 0026, 0065
0587, 0277, 0000, 0026, 0066
0588, 0279, 0000, 0026, 0066
0589, 0203, 0000, 0026, 0066
0590, 0196, 0000, 0026, 0066
0591, 0279, 0000, 0026, 0066
0592, 0239, 0000, 0026, 0066
0593, 0278, 0000, 0026, 0068
0594, 0291, 0000, 0026, 0068
0595, 0315, 0000, 0026, 0067
0596, 0248, 0000, 0026, 0067
0597, 0264, 0000, 0026, 0067
0598, 0259, 0000, 0026, 0067
0599, 0311, 0000, 0026, 0060
0600, 0248, 0000, 0026, 0060
0601, 0276, 0000, 0026, 0072
0602, 0298, 0000, 0026, 0072
0603, 0231, 0000, 0026, 0067
0604, 0238, 0000, 0026, 0067
0605, 0308, 0000, 0026, 0066
0606, 0271, 0000, 0026, 0066
0607, 0200, 0000, 0026, 0068
0608, 0255, 0000, 0026, 0068
0609, 0258, 0000, 0026, 0067
0610, 0261, 0000, 0026, 0067
0611, 0258, 0000, 0026, 0066
0612, 0222, 0000, 0026, 0066
0613, 0276, 0000, 0026, 0065
0614, 0318, 0000, 0026, 0065
0615, 0249, 0000, 0026, 0061
0616, 0251, 0000, 0026, 0061
0617, 0400, 0000, 0026, 0066
0618, 0300, 0000, 0026, 0066
0619, 0290, 0000, 0026, 0066
0620, 0243, 0000, 0026, 0066
0621, 0284, 0000, 0026, 0068
0622, 0299, 0000, 0026, 0068
0623, 0244, 0000, 0026, 0067
0624, 0267, 0000, 0026, 0067
0625, 0236, 0000, 0026, 0064
0626, 0246, 0000, 0026, 0064
0627, 0290, 0000, 0026, 0066
0628, 0277, 0000, 0026, 0066
0629, 0228, 0000, 0026, 0067
0630, 0268, 0000, 0026, 0067
0631, 0390, 0000, 0026, 0064
0632, 0230, 0000, 0026, 0064
0633, 0361, 0000, 0026, 0078
0634, 0275, 0000, 0026, 0078
0635, 0267, 0000, 0026, 0070
0636, 0231, 0000, 0026, 0070
0637, 0250, 0000, 0026, 0068
0638, 0194, 0000, 0026, 0068
0639, 0269, 0000, 0026, 0059
0640, 0271, 0000, 0026, 0059
0641, 0279, 0000, 0026, 0045
0642, 0363, 0000, 0026, 0045
0643, 0255, 0000, 0026, 0074
0644, 0212, 0000, 0026, 0074
0645, 0225, 0000, 0026, 0064
0646, 0280, 0000, 0026, 0064
0647, 0240, 0000, 0026, 0061
0648, 0278, 0000, 0026, 0061
0649, 0325, 0000, 0026, 0065
0650, 0298, 0000, 0026, 0065
0651, 0187, 0000, 0026, 0065
0652, 0225, 0000, 0026, 0065
0653, 0390, 0000, 0026, 0083
0654, 0344, 0000, 0026, 0083
0655, 0322, 0000, 0026, 0065
0656, 0463, 0000, 0026, 0065
0657, 0358, 0000, 0026, 0066
0658, 0266, 0000, 0026, 0066
0659, 0497, 0000, 0026, 0066
0660, 0407, 0000, 0026, 0066
0661, 0249, 0000, 0026, 0053
0662, 0306, 0000, 0026, 0053
0663, 0381, 0000, 0026, 0062
0664, 0417, 0000, 0026, 0062
0665, 0462, 0000, 0026, 0068
0666, 0362, 0000, 0026, 0068
0667, 0435, 0000, 0026, 0072
0668, 0204, 0000, 0026, 0072
0669, 0402, 0000, 0026, 0067
0670, 0334, 0000, 0026, 0067
0671, 0312, 0000, 0026, 0068
0672, 0338, 0000, 0026, 0068
0673, 0336, 0000, 0026, 0065
0674, 0282, 0000, 0026, 0065
0675, 0293, 0000, 0026, 0071
0676, 0527, 0000, 0026, 0071
0677, 0210, 0000, 0026, 0066
0678, 0500, 0000, 0026, 0066
0679, 0420, 0000, 0026, 0060
0680, 0258, 0000, 0026, 0060
0681, 0483, 0000, 0026, 0063
0682, 0443, 0000, 0026, 0063
0683, 0295, 0000, 0026, 0075
0684, 0344, 0000, 0026, 0075
0685, 0425, 0000, 0026, 0046
0686, 0382, 0000, 0026, 0046
0687, 0282, 0000, 0026, 0061
0688, 0270, 0000, 0026, 0061
0689, 0323, 0000, 0026, 0069
0690, 0293, 0000, 0026, 0069
0691, 0403, 0000, 0026, 0068
0692, 0426, 0000, 0026, 0068
0693, 0309, 0000, 0026, 0067
0694, 0333, 0000, 0026, 0067
0695, 0295, 0000, 0026, 0080
0696, 0395, 0000, 0026, 0080
0697, 0322, 0000, 0026, 0068
0698, 0349, 0000, 0026, 0068
0699, 0440, 0000, 0026, 0067
0700, 0274, 0000, 0026, 0067
0701, 0336, 0000, 0026, 0064
0702, 0382, 0000, 0026, 0064
0703, 0401, 0000, 0026, 0068
0704, 0305, 0000, 0026, 0068
0705, 0600, 0000, 0026, 0065
0706, 0320, 0000, 0026, 0065
0707, 0424, 0000, 0026, 0064
0708, 0457, 0000, 0026, 0064
0709, 0320, 0000, 0026, 0055
0710, 0462, 0000, 0026, 0055
0711, 0273, 0000, 0026, 0068
0712, 0270, 0000, 0026, 0068
0713, 0269, 0000, 0026, 0065
0714, 0290, 0000, 0026, 0065
0715, 0304, 0000, 0026, 0069
0716, 0334, 0000, 0026, 0069
0717, 0327, 0000, 0026, 0056
0718, 0372, 0000, 0026, 0056
0719, 0359, 0000, 0026, 0069
0720, 0417, 0000, 0026, 0069
0721, 0420, 0000, 0026, 0070
0722, 0362, 0000, 0026, 0070
0723, 0247, 0000, 0026, 0067
0724, 0329, 0000, 0026, 0067
0725, 0260, 0000, 0026, 0066
0726, 0231, 0000, 0026, 0066
0727, 0200, 0000, 0026, 0065
0728, 0237, 0000, 0026, 0065
0729, 0354, 0000, 0026, 0065
0730, 0228, 0000, 0026, 0065
0731, 0346, 0000, 0026, 0075
0732, 0305, 0000, 0026, 0075
0733, 0343, 0000, 0026, 0072
0734, 0317, 0000, 0026, 0072
0735, 0227, 0000, 0026, 0072
0736, -001, 0000, 0000, 0000
0737, 0230, 0000, 0026, 0072
